id,text,pos_tags
907,India 's leading cement firm Associated Cement Companies ( ACC ) said on Wednesday its cement sales rose to 3.1 million tonnes in April-July 1996 from 2.93 million a year ago .,India/NNP 's/POS leading/JJ cement/NN firm/NN Associated/NNP Cement/NNP Companies/NNP (/( ACC/NNP )/) said/VBD on/IN Wednesday/NNP its/PRP$ cement/NN sales/NNS rose/VBD to/TO 3.1/CD million/CD tonnes/NNS in/IN April-July/JJ 1996/CD from/IN 2.93/CD million/CD a/DT year/NN ago/RB ./.
908,"ASARCO pure lead ( effective date : August 1 , 1996 )","ASARCO/NNP pure/JJ lead/NN (/( effective/JJ date/NN :/: August/NNP 1/CD ,/, 1996/CD )/)"
909,Housecall shares sink after profit warning .,Housecall/NNP shares/NNS sink/VBP after/IN profit/NN warning/NN ./.
910,1. Federico Colonna ( Italy ) Mapei three hours 43 mins five secs,1/CD ./. Federico/NNP Colonna/NNP (/( Italy/NNP )/) Mapei/NNP three/CD hours/NNS 43/CD mins/NNS five/CD secs/NNS
911,"Others connected with the two churches said they shared that suspicion , although all said they knew of no motive and no racial tension in the area .","Others/NNS connected/VBN with/IN the/DT two/CD churches/NNS said/VBD they/PRP shared/VBD that/IN suspicion/NN ,/, although/IN all/DT said/VBD they/PRP knew/VBD of/IN no/DT motive/NN and/CC no/DT racial/JJ tension/NN in/IN the/DT area/NN ./."
912,Net 332.66 vs 266.37,Net/JJ 332.66/CD vs/NN 266.37/CD
913,""" It is forbidden for holders of permits for weapons of all categories to transport the said arms and their ammunition outside their homes , "" the statement said .","``/`` It/PRP is/VBZ forbidden/JJ for/IN holders/NNS of/IN permits/NNS for/IN weapons/NNS of/IN all/DT categories/NNS to/TO transport/VB the/DT said/VBD arms/NNS and/CC their/PRP$ ammunition/NN outside/IN their/PRP$ homes/NNS ,/, ``/`` the/DT statement/NN said/VBD ./."
914,""" Together with subsidiaries OMLX , the London Securities & Derivatives Exchange and OM Stockholm , OM Gruppen will open an international electronic bourse for forest products in the first half of 1997 , "" OM Gruppen said in a statement .","``/`` Together/RB with/IN subsidiaries/NNS OMLX/NNP ,/, the/DT London/NNP Securities/NNPS &/CC Derivatives/NNPS Exchange/NNP and/CC OM/NNP Stockholm/NNP ,/, OM/NNP Gruppen/NNP will/MD open/VB an/DT international/JJ electronic/JJ bourse/NN for/IN forest/NN products/NNS in/IN the/DT first/JJ half/NN of/IN 1997/CD ,/, ``/`` OM/NNP Gruppen/NNP said/VBD in/IN a/DT statement/NN ./."
915,MILWAUKEE AT CHICAGO,MILWAUKEE/NNP AT/NNP CHICAGO/NNP
916,"Algerian security forces have shot dead three Moslem guerrillas suspected of killing a leading French bishop in western Algeria , the Algerian state-run television said on Thursday .","Algerian/JJ security/NN forces/NNS have/VBP shot/VBN dead/JJ three/CD Moslem/NNP guerrillas/NNS suspected/VBD of/IN killing/VBG a/DT leading/VBG French/JJ bishop/NN in/IN western/JJ Algeria/NNP ,/, the/DT Algerian/JJ state-run/JJ television/NN said/VBD on/IN Thursday/NNP ./."
917,"The bank earlier warned that profit growth would slow in the second half , citing the increasing momentum in profit growth in the comparative period of 1995 and increased investment .","The/DT bank/NN earlier/RBR warned/VBD that/IN profit/NN growth/NN would/MD slow/VB in/IN the/DT second/JJ half/NN ,/, citing/VBG the/DT increasing/VBG momentum/NN in/IN profit/NN growth/NN in/IN the/DT comparative/JJ period/NN of/IN 1995/CD and/CC increased/VBD investment/NN ./."
918,Hong Kong police regularly catch hundreds of illegal immigrants and people who have overstayed their visas from mainland China and send them back .,Hong/NNP Kong/NNP police/NNS regularly/RB catch/VBP hundreds/NNS of/IN illegal/JJ immigrants/NNS and/CC people/NNS who/WP have/VBP overstayed/VBN their/PRP$ visas/NN from/IN mainland/JJ China/NNP and/CC send/VB them/PRP back/RB ./.
919,FIRST INT PAY 5 .,FIRST/NNP INT/NNP PAY/NNP 5/CD ./.
920,It noted that customers whose orders were not displayed lost the chance of getting the best possible price available in the market .,It/PRP noted/VBD that/IN customers/NNS whose/WP$ orders/NNS were/VBD not/RB displayed/VBN lost/VBN the/DT chance/NN of/IN getting/VBG the/DT best/JJS possible/JJ price/NN available/JJ in/IN the/DT market/NN ./.
921,"NOTE - Fontaine Co Ltd sells women "" s fashion wigs .",NOTE/NNP -/: Fontaine/NNP Co/NNP Ltd/NNP sells/VBZ women/NNS ``/`` s/JJ fashion/NN wigs/NNS ./.
922,Peter Greste,Peter/NNP Greste/NNP
923,The African Football Confederation ( CAF ) on Wednesday formally confirmed Burundi 's disqualification from the African Nations Cup following the team 's inability to travel for a qualifier against Central African Republic .,The/DT African/NNP Football/NNP Confederation/NNP (/( CAF/NNP )/) on/IN Wednesday/NNP formally/RB confirmed/VBD Burundi/NNP 's/POS disqualification/NN from/IN the/DT African/JJ Nations/NNP Cup/NNP following/VBG the/DT team/NN 's/POS inability/NN to/TO travel/VB for/IN a/DT qualifier/NN against/IN Central/JJ African/NNP Republic/NNP ./.
924,Baseball games played on Wednesday ( home team in CAPS ) :,Baseball/DT games/NNS played/VBN on/IN Wednesday/NNP (/( home/NN team/NN in/IN CAPS/NNP )/) :/:
925,German July car registrations up 14.2 pct yr / yr .,German/JJ July/NNP car/NN registrations/NNS up/RB 14.2/CD pct/NNS yr/RB //NNP yr/NN ./.
926,Thursday :,Thursday/NNP :/:
927,"Rifkind was in Pakistan at the start of an Asian tour that will also take him to India , Sri Lanka , Japan and Mongolia .","Rifkind/NNP was/VBD in/IN Pakistan/NNP at/IN the/DT start/NN of/IN an/DT Asian/JJ tour/NN that/WDT will/MD also/RB take/VB him/PRP to/TO India/NNP ,/, Sri/NNP Lanka/NNP ,/, Japan/NNP and/CC Mongolia/NNP ./."
928,"Ten people were missing after a fishing boat collided with a passenger liner and sank off China 's northeastern province of Liaoning , state radio said on Tuesday .","Ten/CD people/NNS were/VBD missing/VBG after/IN a/DT fishing/NN boat/NN collided/VBD with/IN a/DT passenger/NN liner/NN and/CC sank/VBD off/IN China/NNP 's/POS northeastern/JJ province/NN of/IN Liaoning/NNP ,/, state/NN radio/NN said/VBD on/IN Tuesday/NNP ./."
929,Sales 11.38 11.38 11.45,Sales/NNS 11.38/CD 11.38/CD 11.45/CD
930,Santos suffered more from their loss as Narciso 's replacement Jean gave away a penalty from which Sao Paulo scored the decisive goal in a 2-1 win .,Santos/NNP suffered/VBD more/RBR from/IN their/PRP$ loss/NN as/IN Narciso/NNP 's/POS replacement/NN Jean/NNP gave/VBD away/RP a/DT penalty/NN from/IN which/WDT Sao/NNP Paulo/NNP scored/VBD the/DT decisive/JJ goal/NN in/IN a/DT 2-1/JJ win/NN ./.
931,"Feyenoord 2 ( Larsson 73rd , Van Gastel 83rd penalty ) Graafschap","Feyenoord/NNP 2/CD (/( Larsson/NNP 73rd/CD ,/, Van/NNP Gastel/NNP 83rd/CD penalty/NN )/) Graafschap/NN"
932,"The bank said there were concerns fiscal consolidation would unduly restrict growth , but evidence was ambiguous .","The/DT bank/NN said/VBD there/EX were/VBD concerns/NNS fiscal/JJ consolidation/NN would/MD unduly/VB restrict/JJ growth/NN ,/, but/CC evidence/NN was/VBD ambiguous/JJ ./."
933,LONDON 1996-08-26,LONDON/NNP 1996-08-26/JJ
934,"The witchdoctor said ancestors had appeared to him in a dream and ordered him to return the head , said to have been carried off as a colonial trophy by the officer who shot and allegedly beheaded Hintsa after a battle in 1835 .","The/DT witchdoctor/NN said/VBD ancestors/NNS had/VBD appeared/VBN to/TO him/PRP in/IN a/DT dream/NN and/CC ordered/VBD him/PRP to/TO return/VB the/DT head/NN ,/, said/VBD to/TO have/VB been/VBN carried/VBN off/RP as/IN a/DT colonial/NN trophy/NN by/IN the/DT officer/NN who/WP shot/VBD and/CC allegedly/RB beheaded/VBD Hintsa/NNP after/IN a/DT battle/NN in/IN 1835/CD ./."
935,"Up to 200,000 Serbs fled to Bosnia and Yugoslavia , leaving Krajina vacant and depopulated .","Up/RB to/TO 200,000/CD Serbs/NNP fled/VBD to/TO Bosnia/NNP and/CC Yugoslavia/NNP ,/, leaving/VBG Krajina/NNP vacant/NN and/CC depopulated/VBN ./."
936,Nalkhera n.a Yellow - -,Nalkhera/NNP n.a/RB Yellow/NNP -/: -/:
937,Mostostal Z shareholders approve bonds .,Mostostal/NNP Z/NNP shareholders/NNS approve/VBP bonds/NNS ./.
938,Santos 3 1 1 1 3 3 4,Santos/NNP 3/CD 1/CD 1/CD 1/CD 3/CD 3/CD 4/CD
939,INA did not say the hijackers were Iraqis .,INA/NNP did/VBD not/RB say/VB the/DT hijackers/NNS were/VBD Iraqis/NNP ./.
940,Hapoel Ironi Rishon Lezion 3 Hapoel Taibe 1,Hapoel/NNP Ironi/NNP Rishon/NNP Lezion/NNP 3/CD Hapoel/NNP Taibe/NNP 1/CD
941,CRICKET - MILLNS SIGNS FOR BOLAND .,CRICKET/NNP -/: MILLNS/NNP SIGNS/NNP FOR/NNP BOLAND/NNP ./.
942,"The committee consists of the chiefs of defence staff of each alliance country except Iceland , which has no armed forces .","The/DT committee/NN consists/VBZ of/IN the/DT chiefs/NNS of/IN defence/NN staff/NN of/IN each/DT alliance/NN country/NN except/IN Iceland/NNP ,/, which/WDT has/VBZ no/DT armed/VBN forces/NNS ./."
943,Barbara Rittner ( Germany ) beat Katarina Studenikova ( Slovakia ) 7-5 7-5,Barbara/NNP Rittner/NNP (/( Germany/NNP )/) beat/VBP Katarina/NNP Studenikova/NNP (/( Slovakia/NNP )/) 7-5/CD 7-5/JJ
944,Samsung 48 5 55 .468 14,Samsung/NNP 48/CD 5/CD 55/CD .468/NNS 14/CD
945,UNITED NATIONS 1996-08-28,UNITED/JJ NATIONS/NNP 1996-08-28/NN
946,14. Darren McKenzie-Potter ( New Zealand ) 1:06.289,14/CD ./. Darren/NNP McKenzie-Potter/NNP (/( New/NNP Zealand/NNP )/) 1:06.289/CD
947,"7-3 ( period scores 4-1 1-1 2-1 ) in their ice hockey World Cup ,","7-3/JJ (/( period/NN scores/VBZ 4-1/JJ 1-1/JJ 2-1/JJ )/) in/IN their/PRP$ ice/NN hockey/NN World/NNP Cup/NNP ,/,"
948,Dutroux suspected in murder of Slovak woman .,Dutroux/NNP suspected/VBD in/IN murder/NN of/IN Slovak/NNP woman/NN ./.
949,Portsmouth 1 Southend 0,Portsmouth/NNP 1/CD Southend/NNP 0/CD
950,Rakow Czestochowa 1 Stomil Olsztyn 4,Rakow/NNP Czestochowa/NNP 1/CD Stomil/NNP Olsztyn/NNP 4/CD
951,-- Dublin Newsroom +6613377,--/: Dublin/NNP Newsroom/NNP +6613377/NN
952,SOCCER - MARCELO HAT-TRICK KEEPS PSV AT TOP OF DUTCH LEAGUE .,SOCCER/NNP -/: MARCELO/NNP HAT-TRICK/NNP KEEPS/NNP PSV/NNP AT/NNP TOP/NNP OF/NNP DUTCH/NNP LEAGUE/NNP ./.
953,We must not send a signal different from the African leaders themselves .,We/PRP must/MD not/RB send/VB a/DT signal/JJ different/JJ from/IN the/DT African/JJ leaders/NNS themselves/PRP ./.
954,Willem II Tilburg 2 0 1 1 0 1 1,Willem/NNP II/NNP Tilburg/NNP 2/CD 0/CD 1/CD 1/CD 0/CD 1/CD 1/CD
955,"You just have to look at his record to appreciate that fact . """,You/PRP just/RB have/VBP to/TO look/VB at/IN his/PRP$ record/NN to/TO appreciate/VB that/DT fact/NN ./. ``/``
956,RAF Riga - Agrins Zarins ( 47th ),RAF/NNP Riga/NNP -/: Agrins/VBZ Zarins/NNP (/( 47th/CD )/)
957,Sergi Bruguera ( Spain ) beat Michael Stich ( Germany ) 6-3 6-2,Sergi/NNP Bruguera/NNP (/( Spain/NNP )/) beat/NN Michael/NNP Stich/NNP (/( Germany/NNP )/) 6-3/CD 6-2/JJ
958,Milan 's player of the year George Weah missed a good first half opportunity but otherwise looked a little rusty while Italian team mate Roberto Baggio did not play due to injury .,Milan/NNP 's/POS player/NN of/IN the/DT year/NN George/NNP Weah/NNP missed/VBD a/DT good/JJ first/JJ half/NN opportunity/NN but/CC otherwise/RB looked/VBD a/DT little/JJ rusty/NN while/IN Italian/JJ team/NN mate/NN Roberto/NNP Baggio/NNP did/VBD not/RB play/VB due/JJ to/TO injury/VB ./.
959,Dealers said selling in the session was a follow-through from Wednesday 's gloomy Tankan corporate report by the Bank of Japan .,Dealers/NNS said/VBD selling/NN in/IN the/DT session/NN was/VBD a/DT follow-through/JJ from/IN Wednesday/NNP 's/POS gloomy/JJ Tankan/NNP corporate/JJ report/NN by/IN the/DT Bank/NNP of/IN Japan/NNP ./.
960,These are the leading stories in the Angolan press on Wednesday .,These/DT are/VBP the/DT leading/VBG stories/NNS in/IN the/DT Angolan/NNP press/NN on/IN Wednesday/NNP ./.
961,"TENNIS - EDBERG EXTENDS GRAND SLAM RUN , TOPPLES WIMBLEDON CHAMP .","TENNIS/NNP -/: EDBERG/NNP EXTENDS/NNP GRAND/NNP SLAM/NNP RUN/NNP ,/, TOPPLES/NNP WIMBLEDON/NNP CHAMP/NNP ./."
962,Carlisle 1 Leyton Orient 0,Carlisle/NNP 1/CD Leyton/NNP Orient/NNP 0/CD
963,"Cyprien , who won his one French cap against Italy in February 1994 , cannot play in Switzerland or elsewhere until May next year .","Cyprien/NNP ,/, who/WP won/VBD his/PRP$ one/CD French/JJ cap/NN against/IN Italy/NNP in/IN February/NNP 1994/CD ,/, can/MD not/RB play/VB in/IN Switzerland/NNP or/CC elsewhere/RB until/IN May/NNP next/JJ year/NN ./."
964,Oakland 3 BALTIMORE 0,Oakland/NNP 3/CD BALTIMORE/NNP 0/CD
965,Simon Brown 1 2 1 11 10no 11.00,Simon/NNP Brown/NNP 1/CD 2/CD 1/CD 11/CD 10no/CD 11.00/CD
966,LONDON 1996-08-22,LONDON/NNP 1996-08-22/JJ
967,ATLANTA 81 49 .623 -,ATLANTA/NNP 81/CD 49/CD .623/SYM -/:
968,"Griqualand West - Tries : Andre Cloete , Leon van der Wath .","Griqualand/NNP West/NNP -/: Tries/NNS :/: Andre/NNP Cloete/NNP ,/, Leon/NNP van/NN der/NN Wath/NNP ./."
969,15-10 16-17 15-1,15-10/JJ 16-17/JJ 15-1/NNS
970,Salomon Brothers analyst Paul Ting said he cut his share earnings estimates on refiners for the third quarter on the belief the companies will face sharp revisions in refining and marketing margins .,Salomon/NNP Brothers/NNP analyst/NN Paul/NNP Ting/NNP said/VBD he/PRP cut/VBD his/PRP$ share/NN earnings/NNS estimates/NNS on/IN refiners/NNS for/IN the/DT third/JJ quarter/NN on/IN the/DT belief/NN the/DT companies/NNS will/MD face/VB sharp/JJ revisions/NNS in/IN refining/NN and/CC marketing/NN margins/NNS ./.
971,"Information Minister Marwan Muasher says there is evidence that "" some official parties in Iraq "" were behind the disturbances in the south .",Information/NN Minister/NNP Marwan/NNP Muasher/NNP says/VBZ there/EX is/VBZ evidence/NN that/IN ``/`` some/DT official/JJ parties/NNS in/IN Iraq/NNP ``/`` were/VBD behind/IN the/DT disturbances/NNS in/IN the/DT south/NN ./.
972,MOSCOW 1996-08-26,MOSCOW/NNP 1996-08-26/JJ
973,"The spot Saudi riyal against the dollar and riyal interbank deposit rates were mainly steady this week in quiet summer trade , dealers in the kingdom said .","The/DT spot/NN Saudi/NNP riyal/NN against/IN the/DT dollar/NN and/CC riyal/JJ interbank/NN deposit/NN rates/NNS were/VBD mainly/RB steady/JJ this/DT week/NN in/IN quiet/JJ summer/NN trade/NN ,/, dealers/NNS in/IN the/DT kingdom/NN said/VBD ./."
974,"They show that the gendarmes were aware that Dutroux was building cells in some of his houses for holding children , yet this information was either not passed on to other police forces searching for the missing girls or was overlooked when it was .","They/PRP show/VBP that/IN the/DT gendarmes/NNS were/VBD aware/JJ that/IN Dutroux/NNP was/VBD building/VBG cells/NNS in/IN some/DT of/IN his/PRP$ houses/NNS for/IN holding/VBG children/NNS ,/, yet/RB this/DT information/NN was/VBD either/RB not/RB passed/VBN on/IN to/TO other/JJ police/NN forces/NNS searching/VBG for/IN the/DT missing/JJ girls/NNS or/CC was/VBD overlooked/VBN when/WRB it/PRP was/VBD ./."
975,SOCCER - ENGLISH FIRST DIVISION RESULTS / STANDINGS .,SOCCER/NNP -/: ENGLISH/NNP FIRST/NNP DIVISION/NNP RESULTS/NNP //NNP STANDINGS/NNP ./.
976,China said many countries had compromised to complete the treaty and that the issue of a disarmament schedule could be discussed in future negotiations .,China/NNP said/VBD many/JJ countries/NNS had/VBD compromised/VBN to/TO complete/VB the/DT treaty/NN and/CC that/IN the/DT issue/NN of/IN a/DT disarmament/NN schedule/NN could/MD be/VB discussed/VBN in/IN future/JJ negotiations/NNS ./.
977,DUBAI 1996-08-25,DUBAI/NNP 1996-08-25/JJ
978,"AMSTETTEN , Austria 1996-08-30","AMSTETTEN/NNP ,/, Austria/NNP 1996-08-30/CD"
979,Grain and oilseed exports reported by USDA and private export sources .,Grain/NN and/CC oilseed/VB exports/NNS reported/VBN by/IN USDA/NNP and/CC private/JJ export/NN sources/NNS ./.
980,Rudar 2 0 0 2 0 6 0,Rudar/NNP 2/CD 0/CD 0/CD 2/CD 0/CD 6/CD 0/CD
981,BASEBALL - MAJOR LEAGUE RESULTS THURSDAY .,BASEBALL/NNP -/: MAJOR/NNP LEAGUE/NNP RESULTS/NNP THURSDAY/NNP ./.
982,-- Sydney Newsroom 61-2 9373 1800,--/: Sydney/NN Newsroom/NNP 61-2/CD 9373/CD 1800/CD
983,"-- Huw Jones , New York Commodities 212-859-1646","--/: Huw/NNP Jones/NNP ,/, New/NNP York/NNP Commodities/NNP 212-859-1646/JJ"
984,She died in hospital .,She/PRP died/VBD in/IN hospital/NN ./.
985,England were 74 for no wicket in,England/NNP were/VBD 74/CD for/IN no/DT wicket/NN in/IN
986,Petra Langrova ( Czech Republic ) beat Naoko Sawamatsu ( Japan ) 6- 4 3-6 7-5,Petra/NNP Langrova/NNP (/( Czech/NNP Republic/NNP )/) beat/NN Naoko/NNP Sawamatsu/NNP (/( Japan/NNP )/) 6-/CD 4/CD 3-6/JJ 7-5/JJ
987,WARSAW 1996-08-28,WARSAW/NNP 1996-08-28/JJ
988,"The startup company 's acting chairman is Jim Bidzos , the president of RSA Data Security , a unit of Security Dynamics Technologies Inc. as well as chairman of VeriSign .","The/DT startup/NN company/NN 's/POS acting/VBG chairman/NN is/VBZ Jim/NNP Bidzos/NNP ,/, the/DT president/NN of/IN RSA/NNP Data/NNP Security/NNP ,/, a/DT unit/NN of/IN Security/NNP Dynamics/NNP Technologies/NNPS Inc./NNP as/RB well/RB as/IN chairman/NN of/IN VeriSign/NNP ./."
989,"Figures released two weeks ago from Japan 's seven largest mills already showed that Japan 's can sheet output reached its highest monthly level ever in July , reflecting above-average temperatures that sparked a jump in beer consumption .","Figures/NNS released/VBN two/CD weeks/NNS ago/RB from/IN Japan/NNP 's/POS seven/CD largest/JJS mills/NNS already/RB showed/VBD that/IN Japan/NNP 's/POS can/MD sheet/VB output/NN reached/VBD its/PRP$ highest/JJS monthly/JJ level/NN ever/RB in/IN July/NNP ,/, reflecting/VBG above-average/NN temperatures/NNS that/WDT sparked/VBD a/DT jump/NN in/IN beer/NN consumption/NN ./."
990,Ford owns 138.643 million shares in the firm .,Ford/NNP owns/VBZ 138.643/CD million/CD shares/NNS in/IN the/DT firm/NN ./.
991,"The dollar , which dropped sharply on Monday because of jitters over the Japanese Tankan survey , weakened further in quiet trading but regained losses to end the day close to Monday 's levels .","The/DT dollar/NN ,/, which/WDT dropped/VBD sharply/RB on/IN Monday/NNP because/IN of/IN jitters/NNS over/IN the/DT Japanese/JJ Tankan/NNP survey/NN ,/, weakened/VBD further/RBR in/IN quiet/JJ trading/NN but/CC regained/VBD losses/NNS to/TO end/VB the/DT day/NN close/VB to/TO Monday/NNP 's/POS levels/NNS ./."
992,MOSCOW 1996-08-23,MOSCOW/NNP 1996-08-23/JJ
993,But then he apparently thought better of it .,But/CC then/RB he/PRP apparently/RB thought/VBD better/JJR of/IN it/PRP ./.
994,"-- Andrew Huddart , London Newsroom , +44 171 542 8716","--/: Andrew/NNP Huddart/NNP ,/, London/NNP Newsroom/NNP ,/, +44/VBD 171/CD 542/CD 8716/CD"
995,Neither Meri nor his rival Arnold Ruutel could garner the 68 votes needed from the 101 members of parliament to become president .,Neither/DT Meri/NNP nor/CC his/PRP$ rival/NN Arnold/NNP Ruutel/NNP could/MD garner/VB the/DT 68/CD votes/NNS needed/VBN from/IN the/DT 101/CD members/NNS of/IN parliament/NN to/TO become/VB president/NN ./.
996,"Neagle ( 14-6 ) beat the Braves for the third time this season , allowing two runs and six hits in eight innings .","Neagle/NNP (/( 14-6/JJ )/) beat/VBP the/DT Braves/NNS for/IN the/DT third/JJ time/NN this/DT season/NN ,/, allowing/VBG two/CD runs/NNS and/CC six/CD hits/NNS in/IN eight/CD innings/NNS ./."
997,Officials said lack of funding had delayed the process .,Officials/NNS said/VBD lack/NN of/IN funding/NN had/VBD delayed/VBN the/DT process/NN ./.
