id,text
16898,the piano teacher 
16899,"it affords to watch jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad "
16900,after the death of a child 
16901,", the four feathers comes up short "
16902,torn away 
16903,evelyn may be based on a true and historically significant story 
16904,"lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight "
16905,does the trick of making us care about its protagonist and celebrate his victories 
16906,"it still comes from spielberg , who has never made anything that was n't at least watchable "
16907,is often exquisite 
16908,the ideal outlet 
16909,"schaeffer 's film never settles into the light-footed enchantment the material needs , "
16910,"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic "
16911,great over-the-top moviemaking if you 're in a slap-happy mood . 
16912,"set out to lampoon , anyway "
16913,'ll find yourself remembering this refreshing visit to a sunshine state . 
16914,most offensive 
16915,about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length 
16916,rich and sudden wisdom 
16917,about as exciting to watch as two last-place basketball teams playing one another on the final day of the season . 
16918,bad at a fraction the budget 
16919,"low , very low , "
16920,might benefit from a helping hand and a friendly kick in the pants 
16921,is built on a potentially interesting idea 
16922,feeling like a great missed opportunity 
16923,just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart 
16924,i 'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week 
16925,with lots of laughs 
16926,"the mood , look and tone of the film fit the incredible storyline to a t. "
16927,a scummy ripoff of david cronenberg 's brilliant ` videodrome . 
16928,incoherence and sub-sophomoric 
16929,", deceit and murder "
16930,"the color palette , with lots of somber blues and pinks , is dreamy and evocative "
16931,soul-stirring 
16932,inspiration and ambition 
16933,amazing film work 
16934,down to mediocrity 
16935,director claude chabrol has become the master of innuendo . 
16936,", profane and exploitative as the most offensive action flick you 've ever seen . "
16937,blade 2 is definitely a cut above the rest . 
16938,giant step backward 
16939,far tamer 
16940,left me feeling refreshed and hopeful 
16941,making the proceedings more bizarre than actually amusing 
16942,"first-rate , especially sorvino "
16943,action clichés 
16944,adequately fills the eyes 
16945,up as tedious as the chatter of parrots raised on oprah 
16946,an affluent damsel in distress who decides to fight her bully of a husband 
16947,captures the complicated relationships in a marching band 
16948,above superficiality 
16949,better films 
16950,of the rare directors who feels acting is the heart and soul of cinema 
16951,throw smoochy from the train ! 
16952,"can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken "
16953,a feature-length film 
16954,"flashy , overlong soap "
16955,that 's low on both suspense and payoff 
16956,creating the characters who surround frankie 
16957,"a kind of hard , cold effect "
16958,a more credible script 
16959,in this tepid genre offering 
16960,an appealing couple -- 
16961,"interesting cinematic devices ( cool visual backmasking ) , a solid cast , and "
16962,substantive 
16963,"if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish . "
16964,the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film . 
16965,it 's never as solid as you want it to be 
16966,quirky and fearless 
16967,mainstream hollywood 
16968,revelatory performance 
16969,"grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him "
16970,ludicrous and contrived plot 
16971,subscriber 
16972,of complacency 
16973,shot two years ago 
16974,"she may not be real , but the laughs are . "
16975,almost every single facet of production 
16976,schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas 
16977,ca n't rescue brown sugar from the curse of blandness . 
16978,"broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed . "
16979,that run the gamut from cheesy to cheesier to cheesiest 
16980,"the visuals , even erotically frank ones , "
16981,the problems with the film 
16982,forces you to watch people doing unpleasant things to each other and themselves 
16983,aged 
16984,"been picked not for their acting chops , but for their looks "
16985,"it 's not like having a real film of nijinsky , but at least it 's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered . "
16986,"'s going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal "
16987,"humble , teach and ultimately "
16988,"is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree "
16989,challenging or depressing 
16990,"in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach . "
16991,"'s a smartly directed , grown-up film of ideas . "
16992,( fincher 's ) camera sense and assured pacing make it an above-average thriller . 
16993,passionate 
